device_id,attribution_time,channel,campaign_id,attribution_cost
20240328_wqhdmyntst,2024-03-28 09:22:24,tiktok_ads,Campaign_eeR_v2,5
20240417_3rrerax9cy,2024-04-17 05:05:29,adMob,target_apps1212,4
20240125_0t61wfwblq,2024-01-25 00:25:49,tiktok_ads,Campaign_LSR14,2
20240229_jw7pi3jv5b,2024-02-29 19:19:25,tiktok_ads,Campaign_pre34,4
20240119_ofgnk6vzej,2024-01-19 12:07:35,tiktok_ads,Campaign_pre34,3
20240322_p0p4df8vgz,2024-03-22 06:47:24,appLovin,Campaign332,6
20240104_67zqxoa6f3,2024-01-04 10:28:55,youtube,referral_target,8
20240326_878b5f097k,2024-03-26 10:07:58,youtube,Promocode_top,4
20240315_8je4fmcoxb,2024-03-15 07:12:36,youtube,referral_target,10
20240322_dsyvyttdxt,2024-03-22 23:40:07,youtube,Promocode_target11,5
20240412_3096mapqx5,2024-04-12 09:18:47,tiktok_ads,Campaign_KAW23,1
20240403_oq3wuik8n5,2024-04-03 19:02:12,tiktok_ads,Campaign_eeR_v2,5
20240401_vs5qrp9pxt,2024-04-01 04:48:59,tiktok_ads,Campaign_pre34,4
20240116_d60dp5dsm0,2024-01-16 15:50:36,youtube,Promocode_target11,4
20240209_tkp1yb47wx,2024-02-09 08:32:32,adMob,Small_games24,1
20240316_6cog166nm3,2024-03-16 04:24:51,tiktok_ads,Campaign_KAW23,1
20240224_4xz39vp713,2024-02-24 10:25:05,youtube,referral_target,10
20240117_do68png3ol,2024-01-17 04:52:02,youtube,Promocode_target11,5
20240305_vep2bov7nh,2024-03-05 20:33:19,tiktok_ads,Campaign_eeR_v2,4
20240223_4fv81vao19,2024-02-23 20:31:19,appLovin,Campaign332,6
20240327_sha44yryrg,2024-03-27 22:22:55,youtube,Promocode_top,4
20240413_kwii6flyod,2024-04-13 07:28:43,tiktok_ads,Campaign_KAW23,1
20240214_tjseprtw6t,2024-02-14 03:41:38,youtube,referral_target,7
20240427_bqz7t8sh0d,2024-04-27 09:57:16,youtube,referral_target,10
20240225_a7afwg38m8,2024-02-25 18:23:18,appLovin,Campaign_1221,7
20240227_h2czueyn13,2024-02-27 12:40:37,youtube,Promocode_target11,4
20240309_d4oax9wpsf,2024-03-09 14:39:45,tiktok_ads,Campaign_pre34,3
20240220_dsomb4ymii,2024-02-20 05:37:11,tiktok_ads,Campaign_KAW23,1
20240223_wb88mo20wm,2024-02-23 21:52:59,youtube,Shorts_v3,6
20240207_y01uwg7e5t,2024-02-07 05:50:17,youtube,Shorts_v3,7
20240404_ggbfhrn1q1,2024-04-04 03:38:56,tiktok_ads,Campaign_eeR_v2,3
20240407_5kpn77rpbn,2024-04-07 05:49:45,tiktok_ads,Campaign_pre34,3
20240209_3lp3k6uxy7,2024-02-09 14:01:44,youtube,Shorts_v3,5
20240120_sw0h3xk831,2024-01-20 17:50:37,ironSource,ID_ekvpa23,3
20240214_gt6hz29f0l,2024-02-14 20:59:52,youtube,Promocode_top,6
20240328_wxpx6yzni1,2024-03-28 15:16:18,tiktok_ads,Campaign_eeR_v2,5
20240102_wp8bcrn9e4,2024-01-02 14:18:11,youtube,Shorts_v3,7
20240213_3tlmxndv7r,2024-02-13 03:14:03,adMob,Small_games24,1
20240202_bejmftg7rb,2024-02-02 08:41:46,tiktok_ads,Campaign_LSR14,2
20240415_90hbv0f936,2024-04-15 06:59:03,youtube,referral_target,6
20240118_743iv99tuw,2024-01-18 02:29:14,youtube,Promocode_top,8
20240327_ue41jf7ldl,2024-03-27 15:40:45,tiktok_ads,Campaign_eeR_v2,3
20240307_n5barc7v1h,2024-03-07 00:10:12,adMob,Small_games24,1
20240214_kkxtqr15zr,2024-02-14 00:30:12,youtube,Shorts_v3,5
20240308_m98um9yp2l,2024-03-08 04:56:22,adMob,Small_games24,2
20240201_ryknqd32a4,2024-02-01 21:29:55,youtube,Promocode_top,6
20240322_fvau7nhfe1,2024-03-22 11:18:35,tiktok_ads,Campaign_KAW23,2
20240106_rubjiu15tb,2024-01-06 15:21:41,youtube,Promocode_top,6
20240408_pi9ag56n1m,2024-04-08 05:37:51,tiktok_ads,Campaign_KAW23,1
20240209_3ku5nwzc55,2024-02-09 20:52:08,tiktok_ads,Campaign_pre34,2
20240303_hw2k6u32ve,2024-03-03 10:51:09,youtube,Promocode_top,7
20240427_8svd2rk8ql,2024-04-27 11:53:02,appLovin,Campaign332,6
20240105_hulr5gni9y,2024-01-05 22:36:17,adMob,target_apps1212,3
20240301_3yualm53go,2024-03-01 23:24:16,appLovin,Campaign_1221,8
20240224_ups9oqy0z2,2024-02-24 22:09:49,youtube,Shorts_v3,5
20240229_9v7p3nm454,2024-02-29 21:59:10,youtube,Promocode_target11,5
20240409_at9mb7s8pl,2024-04-09 18:50:53,youtube,referral_target,9
20240226_df0c6omt0n,2024-02-26 14:32:18,tiktok_ads,Campaign_eeR_v2,3
20240313_fj9kv36342,2024-03-13 17:07:37,tiktok_ads,Campaign_KAW23,1
20240411_30kx2pg6qf,2024-04-11 19:34:24,tiktok_ads,Campaign_eeR_v2,4
20240321_6mt94489lp,2024-03-21 20:02:48,tiktok_ads,Campaign_LSR14,2
20240323_jnml1qjhbk,2024-03-23 17:03:15,youtube,referral_target,7
20240209_64orry0z82,2024-02-09 02:39:38,youtube,referral_target,6
20240320_10nw2tehay,2024-03-20 15:38:28,youtube,Promocode_target11,4
20240303_0pdf9q3tdq,2024-03-03 22:13:16,tiktok_ads,Campaign_eeR_v2,3
20240106_a3nqffj9qn,2024-01-06 14:44:43,youtube,referral_target,9
20240410_67v40nvoap,2024-04-10 06:08:46,tiktok_ads,Campaign_pre34,4
20240409_ig7sckmm0p,2024-04-09 05:44:02,youtube,Shorts_v3,7
20240110_hf9hd6yqhn,2024-01-10 07:12:56,ironSource,ID_fdgj123,1
20240227_qd71tga6zn,2024-02-27 03:21:04,youtube,Promocode_top,6
20240305_1oemw55dwc,2024-03-05 16:42:47,youtube,Promocode_target11,6
20240405_p7ey7y9q0o,2024-04-05 11:52:13,tiktok_ads,Campaign_pre34,3
20240325_femunowltf,2024-03-25 07:55:22,youtube,Promocode_target11,5
20240111_fdjs2peweo,2024-01-11 19:34:49,adMob,pop_Games,3
20240321_blqvo6royd,2024-03-21 09:18:50,youtube,Shorts_v3,4
20240228_nijfkkjjot,2024-02-28 23:19:39,tiktok_ads,Campaign_pre34,3
20240210_xje6z7bo42,2024-02-10 16:39:37,adMob,pop_Games,4
20240110_aol7onkgyp,2024-01-10 19:51:27,appLovin,Campaign_1221,8
20240116_3rnhs4egrw,2024-01-16 20:47:03,tiktok_ads,Campaign_LSR14,1
20240119_073rt0q4sg,2024-01-19 04:04:58,appLovin,Campaign_1221,7
20240307_i40cc2xaow,2024-03-07 02:28:46,tiktok_ads,Campaign_LSR14,3
20240210_1bgi479igo,2024-02-10 19:35:47,tiktok_ads,Campaign_eeR_v2,4
20240203_rl6hvu7mct,2024-02-03 07:37:16,appLovin,Campaign332,6
20240428_fob9mzi3hy,2024-04-28 21:09:26,tiktok_ads,Campaign_LSR14,3
20240325_mk7mkhtokk,2024-03-25 17:51:01,tiktok_ads,Campaign_KAW23,1
20240123_ld8fnarrfe,2024-01-23 22:39:55,appLovin,Campaign332,7
20240110_i7n5aw0anl,2024-01-10 22:52:29,youtube,Shorts_v3,5
20240211_as6ce04am9,2024-02-11 21:20:39,tiktok_ads,Campaign_LSR14,3
20240330_8pm427ugp5,2024-03-30 22:55:51,ironSource,ID_fdgj123,2
20240206_6hqjjdf4f0,2024-02-06 05:38:55,tiktok_ads,Campaign_eeR_v2,4
20240331_80pdumbotf,2024-03-31 22:10:56,ironSource,ID_ekvpa23,2
20240417_nduzamen4j,2024-04-17 17:13:38,appLovin,Campaign_1221,7
20240421_c7c6em7hoy,2024-04-21 08:38:04,adMob,pop_Games,4
20240123_vhi0kppy1q,2024-01-23 19:08:31,tiktok_ads,Campaign_eeR_v2,5
20240107_7ib4hoc316,2024-01-07 09:41:55,tiktok_ads,Campaign_pre34,3
20240210_0tdkl0jr90,2024-02-10 10:28:52,appLovin,Campaign332,6
20240115_ufs171k2bs,2024-01-15 09:59:47,tiktok_ads,Campaign_eeR_v2,4
20240222_xgkj04fbdw,2024-02-22 22:33:06,adMob,pop_Games,4
20240108_qver4r4s1c,2024-01-08 18:34:02,tiktok_ads,Campaign_KAW23,1
20240331_sex1sz6o7i,2024-03-31 23:48:04,tiktok_ads,Campaign_eeR_v2,3
20240319_iif9tkennp,2024-03-19 09:00:00,adMob,pop_Games,5
20240120_xosmqnvv9o,2024-01-20 03:04:44,tiktok_ads,Campaign_LSR14,2
20240304_fn7i3zd59w,2024-03-04 21:20:26,youtube,Promocode_target11,5
20240422_d53hbzdqrg,2024-04-22 23:50:51,youtube,Shorts_v3,4
20240330_ryx3sxhv5y,2024-03-30 01:46:43,youtube,Promocode_target11,4
20240107_is5gdjsd02,2024-01-07 19:36:51,tiktok_ads,Campaign_eeR_v2,3
20240425_at22paxwee,2024-04-25 22:03:22,tiktok_ads,Campaign_eeR_v2,5
20240420_ldle70e5zv,2024-04-20 21:30:25,adMob,target_apps1212,6
20240417_pgpg9a3ngg,2024-04-17 00:16:39,ironSource,ID_fdgj123,2
20240215_txdwfvs539,2024-02-15 00:49:48,appLovin,Campaign_1221,7
20240101_z56b9mp3dc,2024-01-01 02:53:17,tiktok_ads,Campaign_pre34,2
20240131_u3g6986bcw,2024-01-31 14:24:55,youtube,Promocode_target11,6
20240122_ef1dgto0hb,2024-01-23 00:03:07,tiktok_ads,Campaign_eeR_v2,4
20240103_lecrw637a0,2024-01-03 10:25:43,youtube,referral_target,9
20240206_rgaon5c0za,2024-02-06 15:35:09,youtube,Shorts_v3,4
20240410_rccf58ssxx,2024-04-10 13:53:50,youtube,Promocode_top,4
20240321_xhj0nwr9t3,2024-03-21 00:08:06,ironSource,ID_4443d,3
20240305_tikde2xyiv,2024-03-05 04:20:57,tiktok_ads,Campaign_pre34,3
20240328_11om7ru1hk,2024-03-28 15:06:36,youtube,Shorts_v3,5
20240221_o2vcrzgelv,2024-02-21 02:10:17,tiktok_ads,Campaign_eeR_v2,4
20240124_k88tb62c0h,2024-01-24 02:45:32,youtube,Promocode_target11,5
20240206_q942c8uhcx,2024-02-06 16:22:00,tiktok_ads,Campaign_pre34,3
20240112_cjthvjoi29,2024-01-12 17:35:26,tiktok_ads,Campaign_eeR_v2,4
20240223_eu75teslua,2024-02-23 21:25:43,tiktok_ads,Campaign_LSR14,2
20240428_26guvtxix7,2024-04-28 16:15:51,tiktok_ads,Campaign_KAW23,2
20240419_38a098j5uk,2024-04-19 15:03:35,adMob,Small_games24,1
20240116_nxba4946vk,2024-01-16 11:34:26,youtube,Promocode_top,8
20240304_p0kjyzqr3o,2024-03-04 15:34:06,appLovin,Campaign332,6
20240228_wgb4kbd8a7,2024-02-28 17:04:34,youtube,Promocode_top,8
20240106_quekcbhz85,2024-01-06 07:23:09,tiktok_ads,Campaign_pre34,2
20240411_e33cwzpj3t,2024-04-11 18:44:18,tiktok_ads,Campaign_LSR14,2
20240307_1sdbexu7k4,2024-03-07 21:32:35,youtube,Shorts_v3,5
20240428_rvefd9too0,2024-04-28 04:34:52,tiktok_ads,Campaign_KAW23,1
20240307_5aem1paa38,2024-03-07 22:38:37,adMob,Small_games24,2
20240126_2map5z3fqf,2024-01-26 17:54:34,tiktok_ads,Campaign_eeR_v2,5
20240307_6rehke9s2f,2024-03-07 11:17:26,tiktok_ads,Campaign_pre34,4
20240328_bo9ktqsddw,2024-03-28 09:18:36,tiktok_ads,Campaign_LSR14,1
20240215_e5qo545bc6,2024-02-15 21:40:35,adMob,pop_Games,3
20240307_kmzaxkiesi,2024-03-07 12:10:22,tiktok_ads,Campaign_LSR14,1
20240410_29ztoszw39,2024-04-10 11:31:19,tiktok_ads,Campaign_pre34,2
20240324_ahbhlvnyyn,2024-03-24 09:13:29,adMob,target_apps1212,5
20240414_ksc6dul49x,2024-04-14 05:46:05,adMob,Small_games24,1
20240410_lanuhhu761,2024-04-10 08:02:14,tiktok_ads,Campaign_LSR14,1
20240216_6z1vges9dl,2024-02-16 23:26:34,tiktok_ads,Campaign_pre34,4
20240125_0ralyhnano,2024-01-25 18:50:48,appLovin,Campaign332,7
20240124_dnjeqd88jd,2024-01-24 18:13:11,youtube,Promocode_top,6
20240414_guep2z0ol6,2024-04-14 22:11:12,adMob,pop_Games,5
20240404_sdhqxbo3hs,2024-04-04 17:20:15,appLovin,Campaign_1221,5
20240113_03lw1z2381,2024-01-13 08:32:48,youtube,referral_target,6
20240216_2eu2pesila,2024-02-16 11:38:58,adMob,target_apps1212,3
20240425_xa0148y4fy,2024-04-25 01:15:48,youtube,Promocode_target11,5
20240324_o8dsh9tepp,2024-03-24 18:41:09,adMob,target_apps1212,6
20240407_mnweusorft,2024-04-07 07:25:50,youtube,Promocode_target11,3
20240221_4ucm7ls5b4,2024-02-21 23:13:40,tiktok_ads,Campaign_KAW23,1
20240313_o76xd1o19s,2024-03-13 20:23:38,youtube,Promocode_target11,4
20240323_xcahazyg7r,2024-03-23 17:30:18,ironSource,ID_ekvpa23,3
20240101_ukq6gn9w7p,2024-01-01 10:49:16,tiktok_ads,Campaign_LSR14,2
20240214_vzztqv60kw,2024-02-14 01:16:50,tiktok_ads,Campaign_eeR_v2,5
20240112_h6hplomvf0,2024-01-12 21:47:43,tiktok_ads,Campaign_LSR14,1
20240321_5cormmh92p,2024-03-21 11:29:57,tiktok_ads,Campaign_LSR14,3
20240118_ex27urv72g,2024-01-18 03:00:17,adMob,Small_games24,1
20240121_qw7cpgtgm6,2024-01-21 07:39:20,youtube,Promocode_target11,3
20240330_6na6aw6fgt,2024-03-30 13:56:31,appLovin,Campaign332,7
20240119_7zv2aaa7vf,2024-01-19 00:59:19,ironSource,ID_ekvpa23,2
20240420_p3g2u4x9bt,2024-04-20 15:49:13,adMob,Small_games24,2
20240124_mfhl46gr3y,2024-01-24 04:14:41,appLovin,Campaign_1221,5
20240424_v3li5pmdtw,2024-04-24 06:15:58,tiktok_ads,Campaign_LSR14,2
20240423_dnue3z5dl1,2024-04-23 13:47:19,adMob,pop_Games,4
20240121_kk0lf7pn4u,2024-01-21 10:03:51,adMob,Small_games24,2
20240305_dj4rv0cyu0,2024-03-05 04:10:02,youtube,Shorts_v3,7
20240120_nkf2vx1lif,2024-01-20 18:28:12,tiktok_ads,Campaign_pre34,4
20240128_ma2afzn6uy,2024-01-28 23:05:01,youtube,Promocode_target11,5
20240303_u3k5i9i3iy,2024-03-03 12:42:03,ironSource,ID_4443d,1
20240203_pzjdavgoor,2024-02-03 12:53:20,tiktok_ads,Campaign_pre34,4
20240207_mzg02jyklh,2024-02-07 20:16:17,youtube,Promocode_top,5
20240114_nt4hgxgxpq,2024-01-14 16:16:47,tiktok_ads,Campaign_LSR14,2
20240401_8317yutxyu,2024-04-01 22:21:51,tiktok_ads,Campaign_LSR14,1
20240201_9o6exsec9q,2024-02-01 12:47:42,youtube,referral_target,10
20240213_x1imyza405,2024-02-13 09:59:37,youtube,referral_target,8
20240218_i0yac4femt,2024-02-18 05:32:38,tiktok_ads,Campaign_eeR_v2,4
20240305_268i68737l,2024-03-05 22:41:15,tiktok_ads,Campaign_KAW23,1
20240203_4hrjzlb3vo,2024-02-03 23:11:31,tiktok_ads,Campaign_KAW23,2
20240408_qcw3p5f68j,2024-04-08 21:11:09,tiktok_ads,Campaign_LSR14,3
20240222_3clkl0z3tb,2024-02-22 13:43:44,appLovin,Campaign332,6
20240131_g4xg4f5szo,2024-01-31 09:08:14,youtube,Shorts_v3,7
20240210_o1zisw3n28,2024-02-10 14:07:39,tiktok_ads,Campaign_LSR14,3
20240404_bj4yn4x7in,2024-04-04 20:03:46,tiktok_ads,Campaign_pre34,4
20240410_5nz6z8l653,2024-04-10 10:27:51,tiktok_ads,Campaign_LSR14,3
20240329_0lh0qyza0d,2024-03-29 09:05:06,adMob,Small_games24,1
20240122_wliecbr23n,2024-01-22 23:31:06,adMob,pop_Games,4
20240430_usds5rrmgv,2024-04-30 07:22:32,youtube,Shorts_v3,5
20240125_ee1f8ivkh3,2024-01-25 10:31:37,tiktok_ads,Campaign_LSR14,2
20240425_btknp3697u,2024-04-25 06:49:05,youtube,Shorts_v3,6
20240104_wawmlivudt,2024-01-04 05:08:20,youtube,Promocode_top,8
20240125_l1ref9lykv,2024-01-25 11:21:55,tiktok_ads,Campaign_LSR14,1
20240322_dug1sw5uiq,2024-03-22 12:15:40,appLovin,Campaign332,6
20240228_pvjv2stbij,2024-02-28 18:32:06,tiktok_ads,Campaign_eeR_v2,4
20240419_w54k5g8ars,2024-04-19 10:02:53,youtube,referral_target,6
20240412_jd1wsmm2m3,2024-04-12 23:45:41,appLovin,Campaign_1221,6
20240109_xozpx0tsfl,2024-01-09 23:33:02,appLovin,Campaign_1221,6
20240306_s81polf3kp,2024-03-06 11:48:19,adMob,pop_Games,5
20240307_8qnx4zo9wh,2024-03-07 15:40:27,adMob,Small_games24,2
20240213_qrv7s4633c,2024-02-13 19:04:50,youtube,Promocode_top,8
20240316_zv3mhnx8ph,2024-03-16 13:28:42,tiktok_ads,Campaign_eeR_v2,5
20240118_76ljqbsm5c,2024-01-18 19:06:54,tiktok_ads,Campaign_KAW23,1
20240429_g2cgdv6xbv,2024-04-29 05:47:01,ironSource,ID_fdgj123,2
20240113_n9ix2bmgjy,2024-01-13 13:31:47,tiktok_ads,Campaign_pre34,2
20240322_jejw4u8jap,2024-03-22 08:08:25,youtube,Promocode_target11,5
20240206_ycflvghrdq,2024-02-06 02:38:09,tiktok_ads,Campaign_pre34,4
20240323_rq4ciqvjut,2024-03-23 08:55:04,youtube,referral_target,10
20240411_gk3419he0i,2024-04-11 14:30:09,tiktok_ads,Campaign_eeR_v2,4
20240330_fqfha4q14k,2024-03-30 03:04:03,tiktok_ads,Campaign_pre34,2
20240427_wz48nlasyi,2024-04-27 01:59:46,youtube,referral_target,6
20240121_sq5n0815kt,2024-01-21 05:36:22,appLovin,Campaign_1221,8
20240101_q07muy06ub,2024-01-01 09:47:01,tiktok_ads,Campaign_eeR_v2,5
20240301_h652w68mzn,2024-03-01 22:11:36,tiktok_ads,Campaign_pre34,2
20240213_j6g1l82yu4,2024-02-13 00:58:05,adMob,Small_games24,1
20240410_j43glhe711,2024-04-10 14:35:42,adMob,target_apps1212,3
20240329_7zp1zcj5m8,2024-03-29 22:48:17,tiktok_ads,Campaign_KAW23,2
20240427_m2ukt446us,2024-04-27 06:44:38,youtube,Shorts_v3,4
20240309_jc55j6hdbc,2024-03-09 13:10:33,youtube,Promocode_target11,4
20240102_vf3uxlwz86,2024-01-02 12:31:39,youtube,Promocode_target11,3
20240108_3k7foab1go,2024-01-08 19:47:41,adMob,Small_games24,2
20240313_dpftogmnk6,2024-03-13 14:21:21,tiktok_ads,Campaign_eeR_v2,3
20240324_9ypqst7inn,2024-03-24 16:28:30,youtube,Shorts_v3,7
20240222_p38k46c9hm,2024-02-22 12:15:38,appLovin,Campaign_1221,5
20240312_s9wrvj4sko,2024-03-12 12:41:24,youtube,referral_target,10
20240406_nu7m5tb1kb,2024-04-06 01:22:38,youtube,Promocode_top,6
20240410_1exgluyjky,2024-04-10 15:17:54,tiktok_ads,Campaign_LSR14,2
20240129_z6zruui00b,2024-01-29 13:41:32,youtube,referral_target,9
20240206_kv2kt9c0so,2024-02-06 12:41:37,youtube,Promocode_top,7
20240119_gw26j0e7bz,2024-01-19 00:41:46,tiktok_ads,Campaign_eeR_v2,4
20240128_r5nggc88rc,2024-01-28 14:59:59,youtube,Promocode_target11,5
20240417_560x6aftul,2024-04-17 09:00:52,tiktok_ads,Campaign_LSR14,2
20240212_g085gth95c,2024-02-12 16:52:48,appLovin,Campaign332,7
20240212_bnn2ckow7j,2024-02-12 08:27:34,tiktok_ads,Campaign_LSR14,2
20240228_x39uqlf32m,2024-02-28 09:03:43,adMob,Small_games24,2
20240418_apny363x87,2024-04-18 17:28:54,tiktok_ads,Campaign_eeR_v2,4
20240226_xbues90fva,2024-02-26 07:23:31,youtube,Promocode_target11,3
20240329_hu7c5nx93r,2024-03-29 13:53:23,youtube,Promocode_top,5
20240128_uim7o8a6wg,2024-01-28 12:13:11,tiktok_ads,Campaign_pre34,4
20240110_g80j1oo5b0,2024-01-10 15:22:04,tiktok_ads,Campaign_pre34,2
20240127_u6gbz2u9e0,2024-01-27 02:36:12,tiktok_ads,Campaign_LSR14,2
20240131_c8bgp273dm,2024-01-31 20:42:28,appLovin,Campaign_1221,8
20240103_eu24nei5ja,2024-01-03 10:02:43,adMob,target_apps1212,5
20240308_uvphxixmm0,2024-03-08 11:00:44,tiktok_ads,Campaign_LSR14,1
20240318_reurq69muz,2024-03-18 09:46:26,youtube,referral_target,6
20240401_vzqrv0kjip,2024-04-01 11:49:13,youtube,referral_target,7
20240208_66hpb3tskx,2024-02-08 14:03:03,tiktok_ads,Campaign_LSR14,2
20240207_bdg52jcy1n,2024-02-07 01:00:46,youtube,Promocode_top,6
20240311_oeb5kilpp0,2024-03-11 23:54:35,tiktok_ads,Campaign_LSR14,1
20240304_652skpl0i6,2024-03-04 16:06:32,adMob,Small_games24,2
20240407_ci2b9vze28,2024-04-07 05:42:38,tiktok_ads,Campaign_LSR14,3
20240220_fdpdh36bib,2024-02-20 22:26:00,adMob,pop_Games,3
20240416_ry2q5yf5m3,2024-04-16 18:57:01,adMob,Small_games24,1
20240120_e51phsfrn6,2024-01-20 09:48:33,tiktok_ads,Campaign_KAW23,1
20240427_3u5zhw56zj,2024-04-27 18:05:36,adMob,pop_Games,3
20240210_begrdok2wb,2024-02-10 13:25:52,tiktok_ads,Campaign_eeR_v2,3
20240119_il90rvfm75,2024-01-19 07:13:34,tiktok_ads,Campaign_pre34,3
20240323_wkj819n290,2024-03-23 17:44:05,youtube,referral_target,6
20240315_bls3r9jy3e,2024-03-15 21:57:48,appLovin,Campaign_1221,8
20240403_qnlphu2azy,2024-04-03 22:31:06,youtube,referral_target,9
20240229_3ldgfbuych,2024-02-29 16:26:02,appLovin,Campaign332,6
20240331_sfzxzup3y4,2024-03-31 22:44:37,youtube,Promocode_top,7
20240104_dkal04wj7w,2024-01-04 23:30:31,tiktok_ads,Campaign_KAW23,1
20240218_3gppp0mz1i,2024-02-18 07:51:34,tiktok_ads,Campaign_eeR_v2,4
20240408_jitt35pxdq,2024-04-08 11:38:07,appLovin,Campaign332,6
20240220_f1x692u822,2024-02-20 22:16:22,tiktok_ads,Campaign_pre34,3
20240414_metlsuv0eb,2024-04-14 06:46:38,tiktok_ads,Campaign_eeR_v2,4
20240305_iwm47te2ic,2024-03-05 18:00:17,adMob,target_apps1212,6
20240305_fezb54nt68,2024-03-05 03:51:19,ironSource,ID_fdgj123,2
20240412_w9b4h8vhok,2024-04-12 18:54:39,youtube,referral_target,9
20240416_vd8604ncbz,2024-04-16 09:19:23,youtube,Promocode_top,6
20240327_62owukes1p,2024-03-27 13:00:32,youtube,Shorts_v3,5
20240111_g5nywz0ugz,2024-01-11 14:54:15,tiktok_ads,Campaign_LSR14,1
20240130_7mbvcdphoq,2024-01-30 14:00:47,youtube,Shorts_v3,7
20240416_d562ow5h5b,2024-04-16 14:09:16,youtube,Promocode_top,7
20240211_1rclhkt26p,2024-02-11 19:31:29,ironSource,ID_fdgj123,2
20240104_0ww1j8xeid,2024-01-04 07:58:47,tiktok_ads,Campaign_KAW23,1
20240126_mvv27xypr9,2024-01-26 02:51:12,tiktok_ads,Campaign_LSR14,2
20240412_kmuzwse9vb,2024-04-12 21:12:42,tiktok_ads,Campaign_pre34,3
20240414_oijnbhlalm,2024-04-14 16:40:30,youtube,Promocode_top,8
20240319_f7oymb42vc,2024-03-19 10:52:40,youtube,referral_target,6
20240125_wvuhk8plxd,2024-01-25 16:50:56,tiktok_ads,Campaign_KAW23,2
20240424_6mk4k4ho4e,2024-04-24 22:12:44,ironSource,ID_ekvpa23,3
20240427_4vxrt6uvmx,2024-04-27 02:23:51,tiktok_ads,Campaign_eeR_v2,3
20240419_k5yhh982gt,2024-04-19 11:04:35,youtube,Promocode_target11,3
20240413_uj0mkkm92o,2024-04-13 15:39:40,youtube,Shorts_v3,4
20240212_j8uxsrs5ac,2024-02-12 17:03:36,adMob,pop_Games,5
20240427_fxmrbeimxa,2024-04-27 22:22:55,tiktok_ads,Campaign_KAW23,2
20240127_4gdpjqntp7,2024-01-27 23:20:12,tiktok_ads,Campaign_KAW23,1
20240303_mxmkxmvzru,2024-03-03 07:49:10,tiktok_ads,Campaign_eeR_v2,5
20240403_2uh2oxn0ab,2024-04-03 18:52:14,tiktok_ads,Campaign_eeR_v2,5
20240208_9ozmpqi4lh,2024-02-08 23:24:40,tiktok_ads,Campaign_pre34,4
20240110_e0bwc8eo3h,2024-01-10 04:14:22,tiktok_ads,Campaign_eeR_v2,4
20240306_4vx88rs2q8,2024-03-06 15:14:07,youtube,referral_target,6
20240320_9w6z58lw6m,2024-03-20 14:38:19,youtube,Promocode_target11,6
20240109_173nuzb3er,2024-01-09 12:43:02,appLovin,Campaign332,6
20240226_ggx5ni9724,2024-02-26 05:39:43,tiktok_ads,Campaign_pre34,4
20240326_nymfgtqnu1,2024-03-26 20:19:59,youtube,referral_target,7
20240109_poyno86qj9,2024-01-09 06:16:42,adMob,Small_games24,1
20240131_gh3y8ca7r1,2024-01-31 08:24:45,youtube,Promocode_target11,3
20240206_dfpmpgyb4l,2024-02-06 19:59:50,tiktok_ads,Campaign_LSR14,2
20240314_hy9qxkoiof,2024-03-14 21:07:44,youtube,referral_target,7
20240228_c3kdthwdn0,2024-02-28 10:52:58,ironSource,ID_fdgj123,1
20240301_y4tjo3hdlw,2024-03-01 07:08:16,tiktok_ads,Campaign_LSR14,1
20240203_3ycif2ftoz,2024-02-03 16:03:42,appLovin,Campaign332,7
20240106_718xjzjlq9,2024-01-06 07:03:39,ironSource,ID_ekvpa23,2
20240403_2qec10ksgo,2024-04-03 13:02:12,adMob,target_apps1212,5
20240225_lg2e445304,2024-02-25 07:36:45,youtube,referral_target,9
20240304_e9c19rre94,2024-03-04 13:08:44,tiktok_ads,Campaign_pre34,3
20240429_ypzwvpm56i,2024-04-29 17:16:45,youtube,Promocode_top,4
20240414_hvvq8rsub5,2024-04-14 19:23:57,tiktok_ads,Campaign_KAW23,1
20240215_b6ggzeioy9,2024-02-15 01:24:15,youtube,Promocode_top,7
20240321_hnh5w9viqr,2024-03-21 10:45:24,tiktok_ads,Campaign_KAW23,2
20240125_jij2ctmwkh,2024-01-25 07:27:07,tiktok_ads,Campaign_eeR_v2,5
20240302_flemk5tqfm,2024-03-02 01:02:26,youtube,Shorts_v3,5
20240419_rqvvi1vo03,2024-04-19 11:21:34,tiktok_ads,Campaign_KAW23,2
20240313_kb3la07z9u,2024-03-13 09:27:31,tiktok_ads,Campaign_pre34,3
20240325_fpy76595av,2024-03-25 03:45:04,tiktok_ads,Campaign_LSR14,2
20240314_tfg5exhejq,2024-03-14 03:55:11,tiktok_ads,Campaign_LSR14,2
20240304_ae42wm3nmp,2024-03-04 02:46:54,tiktok_ads,Campaign_pre34,4
20240224_7o08fjxn9t,2024-02-24 02:22:04,tiktok_ads,Campaign_eeR_v2,5
20240423_36axfw10g4,2024-04-23 06:01:29,youtube,Promocode_top,7
20240108_rns11byw9e,2024-01-08 02:29:37,youtube,referral_target,7
20240221_8imphnmqdb,2024-02-21 12:49:54,youtube,Promocode_target11,3
20240220_6mqx9ouda8,2024-02-20 06:27:57,ironSource,ID_fdgj123,1
20240223_8904jelnpk,2024-02-23 06:40:32,youtube,Shorts_v3,6
20240221_bzi1416imd,2024-02-21 04:16:21,appLovin,Campaign_1221,8
