user_id,transaction_time,transaction_id,total_value
cu67zxslimajbvkd,2024-03-07 17:00:56,cu67zxslimajbvkd_6924,9.99
wzwa51ijhu0axs8a,2024-03-15 12:19:52,wzwa51ijhu0axs8a_6925,99.99
wzwa51ijhu0axs8a,2024-03-18 12:19:52,wzwa51ijhu0axs8a_6926,49.99
wzwa51ijhu0axs8a,2024-04-04 12:19:52,wzwa51ijhu0axs8a_6927,99.99
wzwa51ijhu0axs8a,2024-03-30 12:19:52,wzwa51ijhu0axs8a_6928,4.99
jy37qn51qp52ip70,2024-01-04 16:24:41,jy37qn51qp52ip70_6929,9.99
jy37qn51qp52ip70,2024-01-05 16:24:41,jy37qn51qp52ip70_6930,49.99
jy37qn51qp52ip70,2024-01-02 16:24:41,jy37qn51qp52ip70_6931,14.99
jy37qn51qp52ip70,2024-01-29 16:24:41,jy37qn51qp52ip70_6932,9.99
jy37qn51qp52ip70,2024-01-11 16:24:41,jy37qn51qp52ip70_6933,14.99
jy37qn51qp52ip70,2024-01-27 16:24:41,jy37qn51qp52ip70_6934,4.99
jy37qn51qp52ip70,2024-01-23 16:24:41,jy37qn51qp52ip70_6935,9.99
avzzc7swxkx2e68i,2024-02-23 12:02:37,avzzc7swxkx2e68i_6936,4.99
avzzc7swxkx2e68i,2024-02-22 12:02:37,avzzc7swxkx2e68i_6937,99.99
avzzc7swxkx2e68i,2024-03-02 12:02:37,avzzc7swxkx2e68i_6938,4.99
avzzc7swxkx2e68i,2024-02-16 12:02:37,avzzc7swxkx2e68i_6939,9.99
avzzc7swxkx2e68i,2024-02-27 12:02:37,avzzc7swxkx2e68i_6940,14.99
mc38odvf4nfyyz7y,2024-04-17 21:34:12,mc38odvf4nfyyz7y_6941,49.99
8oiy8w21r1k7c4xl,2024-02-09 23:13:12,8oiy8w21r1k7c4xl_6942,14.99
gjfie4gtjjf6zsy4,2024-01-25 18:56:48,gjfie4gtjjf6zsy4_6943,14.99
gjfie4gtjjf6zsy4,2024-02-02 18:56:48,gjfie4gtjjf6zsy4_6944,49.99
gjfie4gtjjf6zsy4,2024-02-03 18:56:48,gjfie4gtjjf6zsy4_6945,99.99
gjfie4gtjjf6zsy4,2024-01-10 18:56:48,gjfie4gtjjf6zsy4_6946,14.99
gjfie4gtjjf6zsy4,2024-02-07 18:56:48,gjfie4gtjjf6zsy4_6947,49.99
gjfie4gtjjf6zsy4,2024-01-26 18:56:48,gjfie4gtjjf6zsy4_6948,9.99
gjfie4gtjjf6zsy4,2024-01-30 18:56:48,gjfie4gtjjf6zsy4_6949,49.99
gjfie4gtjjf6zsy4,2024-02-05 18:56:48,gjfie4gtjjf6zsy4_6950,99.99
gjfie4gtjjf6zsy4,2024-01-29 18:56:48,gjfie4gtjjf6zsy4_6951,14.99
gjfie4gtjjf6zsy4,2024-01-16 18:56:48,gjfie4gtjjf6zsy4_6952,14.99
rfmc8zpz6yr8j514,2024-02-04 04:59:38,rfmc8zpz6yr8j514_6953,9.99
rfmc8zpz6yr8j514,2024-01-15 04:59:38,rfmc8zpz6yr8j514_6954,49.99
rfmc8zpz6yr8j514,2024-02-04 04:59:38,rfmc8zpz6yr8j514_6955,49.99
rfmc8zpz6yr8j514,2024-02-02 04:59:38,rfmc8zpz6yr8j514_6956,14.99
rfmc8zpz6yr8j514,2024-01-10 04:59:38,rfmc8zpz6yr8j514_6957,99.99
rfmc8zpz6yr8j514,2024-01-18 04:59:38,rfmc8zpz6yr8j514_6958,9.99
rfmc8zpz6yr8j514,2024-01-17 04:59:38,rfmc8zpz6yr8j514_6959,14.99
rfmc8zpz6yr8j514,2024-01-08 04:59:38,rfmc8zpz6yr8j514_6960,49.99
rfmc8zpz6yr8j514,2024-02-03 04:59:38,rfmc8zpz6yr8j514_6961,99.99
zvnx3mdyzuv7hhda,2024-05-14 20:50:05,zvnx3mdyzuv7hhda_6962,4.99
zvnx3mdyzuv7hhda,2024-05-06 20:50:05,zvnx3mdyzuv7hhda_6963,99.99
zvnx3mdyzuv7hhda,2024-05-21 20:50:05,zvnx3mdyzuv7hhda_6964,4.99
zvnx3mdyzuv7hhda,2024-05-26 20:50:05,zvnx3mdyzuv7hhda_6965,99.99
zvnx3mdyzuv7hhda,2024-05-25 20:50:05,zvnx3mdyzuv7hhda_6966,49.99
zvnx3mdyzuv7hhda,2024-05-06 20:50:05,zvnx3mdyzuv7hhda_6967,99.99
zvnx3mdyzuv7hhda,2024-05-30 20:50:05,zvnx3mdyzuv7hhda_6968,4.99
zvnx3mdyzuv7hhda,2024-05-11 20:50:05,zvnx3mdyzuv7hhda_6969,4.99
ai41c74leecq74lf,2024-03-21 00:49:21,ai41c74leecq74lf_6970,4.99
ai41c74leecq74lf,2024-03-21 00:49:21,ai41c74leecq74lf_6971,49.99
ai41c74leecq74lf,2024-03-21 00:49:21,ai41c74leecq74lf_6972,4.99
ai41c74leecq74lf,2024-04-05 00:49:21,ai41c74leecq74lf_6973,4.99
m4dv9hd2yqqdv5dq,2024-04-24 02:13:51,m4dv9hd2yqqdv5dq_6974,14.99
m4dv9hd2yqqdv5dq,2024-04-28 02:13:51,m4dv9hd2yqqdv5dq_6975,4.99
cp6ou2q7tw9wtqma,2024-02-17 22:38:55,cp6ou2q7tw9wtqma_6976,4.99
cp6ou2q7tw9wtqma,2024-02-14 22:38:55,cp6ou2q7tw9wtqma_6977,14.99
cp6ou2q7tw9wtqma,2024-02-12 22:38:55,cp6ou2q7tw9wtqma_6978,14.99
cp6ou2q7tw9wtqma,2024-02-20 22:38:55,cp6ou2q7tw9wtqma_6979,14.99
cp6ou2q7tw9wtqma,2024-02-08 22:38:55,cp6ou2q7tw9wtqma_6980,99.99
cp6ou2q7tw9wtqma,2024-02-22 22:38:55,cp6ou2q7tw9wtqma_6981,99.99
cp6ou2q7tw9wtqma,2024-02-17 22:38:55,cp6ou2q7tw9wtqma_6982,99.99
cp6ou2q7tw9wtqma,2024-02-02 22:38:55,cp6ou2q7tw9wtqma_6983,4.99
cp6ou2q7tw9wtqma,2024-02-10 22:38:55,cp6ou2q7tw9wtqma_6984,4.99
cp6ou2q7tw9wtqma,2024-02-03 22:38:55,cp6ou2q7tw9wtqma_6985,9.99
fras9zk8oor88p34,2024-04-16 13:42:45,fras9zk8oor88p34_6986,4.99
fras9zk8oor88p34,2024-04-11 13:42:45,fras9zk8oor88p34_6987,14.99
ga5qlqgjctejxfwy,2024-01-15 09:17:24,ga5qlqgjctejxfwy_6988,99.99
ga5qlqgjctejxfwy,2024-02-04 09:17:24,ga5qlqgjctejxfwy_6989,4.99
ga5qlqgjctejxfwy,2024-02-09 09:17:24,ga5qlqgjctejxfwy_6990,4.99
ga5qlqgjctejxfwy,2024-01-30 09:17:24,ga5qlqgjctejxfwy_6991,9.99
ga5qlqgjctejxfwy,2024-01-23 09:17:24,ga5qlqgjctejxfwy_6992,49.99
ga5qlqgjctejxfwy,2024-01-15 09:17:24,ga5qlqgjctejxfwy_6993,14.99
ga5qlqgjctejxfwy,2024-01-17 09:17:24,ga5qlqgjctejxfwy_6994,4.99
ga5qlqgjctejxfwy,2024-01-28 09:17:24,ga5qlqgjctejxfwy_6995,14.99
ga5qlqgjctejxfwy,2024-02-09 09:17:24,ga5qlqgjctejxfwy_6996,9.99
ga5qlqgjctejxfwy,2024-01-18 09:17:24,ga5qlqgjctejxfwy_6997,14.99
ami16mdg76bc1ozz,2024-02-12 19:00:31,ami16mdg76bc1ozz_6998,14.99
4lux9uxr2dodoigu,2024-02-15 21:00:33,4lux9uxr2dodoigu_6999,4.99
4lux9uxr2dodoigu,2024-01-24 21:00:33,4lux9uxr2dodoigu_7000,9.99
4lux9uxr2dodoigu,2024-01-27 21:00:33,4lux9uxr2dodoigu_7001,49.99
4lux9uxr2dodoigu,2024-01-26 21:00:33,4lux9uxr2dodoigu_7002,9.99
4lux9uxr2dodoigu,2024-02-04 21:00:33,4lux9uxr2dodoigu_7003,49.99
4lux9uxr2dodoigu,2024-01-26 21:00:33,4lux9uxr2dodoigu_7004,4.99
4lux9uxr2dodoigu,2024-02-01 21:00:33,4lux9uxr2dodoigu_7005,99.99
4lux9uxr2dodoigu,2024-02-03 21:00:33,4lux9uxr2dodoigu_7006,49.99
4lux9uxr2dodoigu,2024-02-09 21:00:33,4lux9uxr2dodoigu_7007,14.99
5qplvacbq0edi6xc,2024-03-28 08:37:47,5qplvacbq0edi6xc_7008,49.99
5qplvacbq0edi6xc,2024-03-23 08:37:47,5qplvacbq0edi6xc_7009,9.99
5qplvacbq0edi6xc,2024-03-11 08:37:47,5qplvacbq0edi6xc_7010,9.99
5qplvacbq0edi6xc,2024-03-03 08:37:47,5qplvacbq0edi6xc_7011,49.99
5qplvacbq0edi6xc,2024-03-20 08:37:47,5qplvacbq0edi6xc_7012,14.99
5qplvacbq0edi6xc,2024-03-02 08:37:47,5qplvacbq0edi6xc_7013,4.99
4k1nw7ps5li2f0w4,2024-03-12 15:24:06,4k1nw7ps5li2f0w4_7014,99.99
azr70m9c8bdtxa7a,2024-04-23 03:09:15,azr70m9c8bdtxa7a_7015,99.99
azr70m9c8bdtxa7a,2024-05-03 03:09:15,azr70m9c8bdtxa7a_7016,4.99
azr70m9c8bdtxa7a,2024-05-02 03:09:15,azr70m9c8bdtxa7a_7017,4.99
azr70m9c8bdtxa7a,2024-04-25 03:09:15,azr70m9c8bdtxa7a_7018,9.99
azr70m9c8bdtxa7a,2024-04-20 03:09:15,azr70m9c8bdtxa7a_7019,99.99
azr70m9c8bdtxa7a,2024-04-24 03:09:15,azr70m9c8bdtxa7a_7020,99.99
azr70m9c8bdtxa7a,2024-05-20 03:09:15,azr70m9c8bdtxa7a_7021,14.99
azr70m9c8bdtxa7a,2024-05-16 03:09:15,azr70m9c8bdtxa7a_7022,49.99
azr70m9c8bdtxa7a,2024-04-21 03:09:15,azr70m9c8bdtxa7a_7023,9.99
dynjyquzv0m4irdd,2024-01-27 21:56:40,dynjyquzv0m4irdd_7024,9.99
8w6if2qxlg6yeogu,2024-04-23 08:57:26,8w6if2qxlg6yeogu_7025,99.99
8w6if2qxlg6yeogu,2024-05-06 08:57:26,8w6if2qxlg6yeogu_7026,99.99
8w6if2qxlg6yeogu,2024-05-05 08:57:26,8w6if2qxlg6yeogu_7027,9.99
8w6if2qxlg6yeogu,2024-05-01 08:57:26,8w6if2qxlg6yeogu_7028,49.99
8w6if2qxlg6yeogu,2024-04-24 08:57:26,8w6if2qxlg6yeogu_7029,14.99
8w6if2qxlg6yeogu,2024-04-13 08:57:26,8w6if2qxlg6yeogu_7030,4.99
8w6if2qxlg6yeogu,2024-05-08 08:57:26,8w6if2qxlg6yeogu_7031,49.99
8w6if2qxlg6yeogu,2024-04-22 08:57:26,8w6if2qxlg6yeogu_7032,9.99
vmsiv8mzdum49m1b,2024-04-28 19:02:10,vmsiv8mzdum49m1b_7033,9.99
vmsiv8mzdum49m1b,2024-05-01 19:02:10,vmsiv8mzdum49m1b_7034,99.99
vmsiv8mzdum49m1b,2024-04-12 19:02:10,vmsiv8mzdum49m1b_7035,14.99
vmsiv8mzdum49m1b,2024-04-22 19:02:10,vmsiv8mzdum49m1b_7036,99.99
vmsiv8mzdum49m1b,2024-04-27 19:02:10,vmsiv8mzdum49m1b_7037,9.99
vmsiv8mzdum49m1b,2024-04-18 19:02:10,vmsiv8mzdum49m1b_7038,9.99
vmsiv8mzdum49m1b,2024-04-26 19:02:10,vmsiv8mzdum49m1b_7039,14.99
vmsiv8mzdum49m1b,2024-04-24 19:02:10,vmsiv8mzdum49m1b_7040,99.99
vmsiv8mzdum49m1b,2024-04-08 19:02:10,vmsiv8mzdum49m1b_7041,49.99
vmsiv8mzdum49m1b,2024-05-06 19:02:10,vmsiv8mzdum49m1b_7042,14.99
ctbvb36pvi4qe8jd,2024-01-28 07:49:56,ctbvb36pvi4qe8jd_7043,4.99
qsarq7su60j35uo0,2024-01-21 02:56:28,qsarq7su60j35uo0_7044,9.99
qsarq7su60j35uo0,2024-02-12 02:56:28,qsarq7su60j35uo0_7045,14.99
qsarq7su60j35uo0,2024-01-31 02:56:28,qsarq7su60j35uo0_7046,4.99
qsarq7su60j35uo0,2024-01-31 02:56:28,qsarq7su60j35uo0_7047,49.99
qsarq7su60j35uo0,2024-01-24 02:56:28,qsarq7su60j35uo0_7048,49.99
qsarq7su60j35uo0,2024-02-09 02:56:28,qsarq7su60j35uo0_7049,14.99
qsarq7su60j35uo0,2024-01-18 02:56:28,qsarq7su60j35uo0_7050,99.99
ov4itq0ers6qvuoa,2024-02-24 02:17:18,ov4itq0ers6qvuoa_7051,49.99
yyrvay7h0ndedy4o,2024-01-24 11:35:02,yyrvay7h0ndedy4o_7052,14.99
8v0vov3ty3fl9yac,2024-01-12 07:45:14,8v0vov3ty3fl9yac_7053,49.99
8v0vov3ty3fl9yac,2024-01-09 07:45:14,8v0vov3ty3fl9yac_7054,49.99
8v0vov3ty3fl9yac,2024-01-25 07:45:14,8v0vov3ty3fl9yac_7055,99.99
hpan1k5jj2v4ir64,2024-03-17 06:01:51,hpan1k5jj2v4ir64_7056,9.99
hpan1k5jj2v4ir64,2024-03-23 06:01:51,hpan1k5jj2v4ir64_7057,9.99
ena9k0m39u087qxz,2024-02-17 16:18:52,ena9k0m39u087qxz_7058,49.99
ena9k0m39u087qxz,2024-01-26 16:18:52,ena9k0m39u087qxz_7059,99.99
ena9k0m39u087qxz,2024-01-31 16:18:52,ena9k0m39u087qxz_7060,99.99
ena9k0m39u087qxz,2024-02-13 16:18:52,ena9k0m39u087qxz_7061,9.99
isym4gxet7nzds9w,2024-03-02 16:24:02,isym4gxet7nzds9w_7062,4.99
isym4gxet7nzds9w,2024-03-11 16:24:02,isym4gxet7nzds9w_7063,49.99
isym4gxet7nzds9w,2024-03-27 16:24:02,isym4gxet7nzds9w_7064,4.99
isym4gxet7nzds9w,2024-03-15 16:24:02,isym4gxet7nzds9w_7065,9.99
isym4gxet7nzds9w,2024-02-29 16:24:02,isym4gxet7nzds9w_7066,49.99
isym4gxet7nzds9w,2024-03-16 16:24:02,isym4gxet7nzds9w_7067,99.99
1qfm46b52fu1hn8j,2024-04-03 04:46:22,1qfm46b52fu1hn8j_7068,14.99
1qfm46b52fu1hn8j,2024-04-01 04:46:22,1qfm46b52fu1hn8j_7069,99.99
a90aafeu2n9s55tx,2024-05-01 03:05:56,a90aafeu2n9s55tx_7070,14.99
a90aafeu2n9s55tx,2024-04-30 03:05:56,a90aafeu2n9s55tx_7071,99.99
a90aafeu2n9s55tx,2024-05-02 03:05:56,a90aafeu2n9s55tx_7072,99.99
a90aafeu2n9s55tx,2024-04-26 03:05:56,a90aafeu2n9s55tx_7073,14.99
a90aafeu2n9s55tx,2024-05-10 03:05:56,a90aafeu2n9s55tx_7074,9.99
a90aafeu2n9s55tx,2024-05-09 03:05:56,a90aafeu2n9s55tx_7075,99.99
a90aafeu2n9s55tx,2024-05-05 03:05:56,a90aafeu2n9s55tx_7076,4.99
a90aafeu2n9s55tx,2024-05-22 03:05:56,a90aafeu2n9s55tx_7077,99.99
5wctjpy6huesyvn3,2024-04-22 10:31:36,5wctjpy6huesyvn3_7078,4.99
5wctjpy6huesyvn3,2024-04-25 10:31:36,5wctjpy6huesyvn3_7079,9.99
30kl9mrw8m3qez6d,2024-01-20 19:02:00,30kl9mrw8m3qez6d_7080,9.99
30kl9mrw8m3qez6d,2024-01-28 19:02:00,30kl9mrw8m3qez6d_7081,14.99
30kl9mrw8m3qez6d,2024-01-05 19:02:00,30kl9mrw8m3qez6d_7082,4.99
p70oigxwtzzp44ng,2024-02-20 19:56:26,p70oigxwtzzp44ng_7083,49.99
rbi1yxnvucfccvrn,2024-03-02 01:15:03,rbi1yxnvucfccvrn_7084,4.99
rbi1yxnvucfccvrn,2024-03-05 01:15:03,rbi1yxnvucfccvrn_7085,9.99
75keah1o4cd7rfzy,2024-04-12 06:14:37,75keah1o4cd7rfzy_7086,14.99
vitqgbvkdi5cbof7,2024-05-27 02:24:07,vitqgbvkdi5cbof7_7087,9.99
yfewx71a7jot3yc2,2024-05-11 12:59:01,yfewx71a7jot3yc2_7088,14.99
yfewx71a7jot3yc2,2024-04-22 12:59:01,yfewx71a7jot3yc2_7089,49.99
yfewx71a7jot3yc2,2024-05-12 12:59:01,yfewx71a7jot3yc2_7090,4.99
yfewx71a7jot3yc2,2024-05-02 12:59:01,yfewx71a7jot3yc2_7091,4.99
yfewx71a7jot3yc2,2024-05-11 12:59:01,yfewx71a7jot3yc2_7092,4.99
yfewx71a7jot3yc2,2024-05-05 12:59:01,yfewx71a7jot3yc2_7093,49.99
8duj9aauv9uotqp7,2024-03-29 10:49:41,8duj9aauv9uotqp7_7094,49.99
8duj9aauv9uotqp7,2024-03-25 10:49:41,8duj9aauv9uotqp7_7095,14.99
feliqxtk7cscsx99,2024-03-01 20:47:34,feliqxtk7cscsx99_7096,14.99
feliqxtk7cscsx99,2024-02-14 20:47:34,feliqxtk7cscsx99_7097,9.99
feliqxtk7cscsx99,2024-02-21 20:47:34,feliqxtk7cscsx99_7098,4.99
feliqxtk7cscsx99,2024-02-16 20:47:34,feliqxtk7cscsx99_7099,99.99
feliqxtk7cscsx99,2024-03-08 20:47:34,feliqxtk7cscsx99_7100,9.99
feliqxtk7cscsx99,2024-02-22 20:47:34,feliqxtk7cscsx99_7101,4.99
hltj6omm4ql835sn,2024-02-23 19:43:30,hltj6omm4ql835sn_7102,9.99
hltj6omm4ql835sn,2024-02-22 19:43:30,hltj6omm4ql835sn_7103,49.99
hltj6omm4ql835sn,2024-02-10 19:43:30,hltj6omm4ql835sn_7104,99.99
hltj6omm4ql835sn,2024-03-03 19:43:30,hltj6omm4ql835sn_7105,4.99
hltj6omm4ql835sn,2024-02-25 19:43:30,hltj6omm4ql835sn_7106,99.99
hltj6omm4ql835sn,2024-02-29 19:43:30,hltj6omm4ql835sn_7107,4.99
hltj6omm4ql835sn,2024-02-12 19:43:30,hltj6omm4ql835sn_7108,14.99
hltj6omm4ql835sn,2024-03-04 19:43:30,hltj6omm4ql835sn_7109,9.99
hltj6omm4ql835sn,2024-02-21 19:43:30,hltj6omm4ql835sn_7110,99.99
habg9kiom1roer7o,2024-03-13 16:04:31,habg9kiom1roer7o_7111,49.99
99ibu4zr1ib4g9pm,2024-04-03 05:47:30,99ibu4zr1ib4g9pm_7112,14.99
99ibu4zr1ib4g9pm,2024-03-21 05:47:30,99ibu4zr1ib4g9pm_7113,9.99
99ibu4zr1ib4g9pm,2024-03-09 05:47:30,99ibu4zr1ib4g9pm_7114,9.99
99ibu4zr1ib4g9pm,2024-03-11 05:47:30,99ibu4zr1ib4g9pm_7115,9.99
99ibu4zr1ib4g9pm,2024-03-14 05:47:30,99ibu4zr1ib4g9pm_7116,9.99
99ibu4zr1ib4g9pm,2024-04-04 05:47:30,99ibu4zr1ib4g9pm_7117,99.99
99ibu4zr1ib4g9pm,2024-03-17 05:47:30,99ibu4zr1ib4g9pm_7118,4.99
99ibu4zr1ib4g9pm,2024-03-16 05:47:30,99ibu4zr1ib4g9pm_7119,49.99
y322i67n9r8mv0l0,2024-04-07 17:58:25,y322i67n9r8mv0l0_7120,14.99
ma8sgyk1adgyqkg1,2024-05-02 18:44:03,ma8sgyk1adgyqkg1_7121,49.99
3trvbil4c3yct85h,2024-04-14 09:34:57,3trvbil4c3yct85h_7122,14.99
rjiyni2oakbgow9t,2024-03-01 12:29:26,rjiyni2oakbgow9t_7123,14.99
8485gql8qipyazdv,2024-01-16 05:08:41,8485gql8qipyazdv_7124,4.99
pxrap6ue66qcfk2f,2024-02-25 18:40:53,pxrap6ue66qcfk2f_7125,14.99
pxrap6ue66qcfk2f,2024-03-04 18:40:53,pxrap6ue66qcfk2f_7126,49.99
epz2bxl33ri69tan,2024-03-09 18:17:17,epz2bxl33ri69tan_7127,9.99
epz2bxl33ri69tan,2024-03-03 18:17:17,epz2bxl33ri69tan_7128,49.99
hwr5mf3ljgyeda6a,2024-03-24 02:29:39,hwr5mf3ljgyeda6a_7129,99.99
qi9qwodyrmhs32zk,2024-03-25 05:36:33,qi9qwodyrmhs32zk_7130,9.99
sbioh1dhilynggfi,2024-02-11 04:12:37,sbioh1dhilynggfi_7131,14.99
3yy6u1t5hbx36tbu,2024-02-19 07:26:03,3yy6u1t5hbx36tbu_7132,49.99
tzsogp5miazez52s,2024-04-10 12:08:57,tzsogp5miazez52s_7133,99.99
tzsogp5miazez52s,2024-04-20 12:08:57,tzsogp5miazez52s_7134,99.99
eydju8pohoq44x0o,2024-04-08 04:28:44,eydju8pohoq44x0o_7135,9.99
9rkfwulw5soidyx0,2024-05-11 10:25:24,9rkfwulw5soidyx0_7136,14.99
9rkfwulw5soidyx0,2024-04-28 10:25:24,9rkfwulw5soidyx0_7137,14.99
9rkfwulw5soidyx0,2024-04-25 10:25:24,9rkfwulw5soidyx0_7138,4.99
9rkfwulw5soidyx0,2024-05-05 10:25:24,9rkfwulw5soidyx0_7139,99.99
9rkfwulw5soidyx0,2024-05-04 10:25:24,9rkfwulw5soidyx0_7140,99.99
9rkfwulw5soidyx0,2024-05-01 10:25:24,9rkfwulw5soidyx0_7141,99.99
9rkfwulw5soidyx0,2024-04-23 10:25:24,9rkfwulw5soidyx0_7142,14.99
9rkfwulw5soidyx0,2024-04-23 10:25:24,9rkfwulw5soidyx0_7143,49.99
9rkfwulw5soidyx0,2024-04-28 10:25:24,9rkfwulw5soidyx0_7144,99.99
11waty4is2huew2v,2024-02-22 09:04:47,11waty4is2huew2v_7145,99.99
11waty4is2huew2v,2024-03-01 09:04:47,11waty4is2huew2v_7146,9.99
4stl6xw095v0qqat,2024-03-26 22:59:00,4stl6xw095v0qqat_7147,9.99
4stl6xw095v0qqat,2024-04-09 22:59:00,4stl6xw095v0qqat_7148,4.99
4stl6xw095v0qqat,2024-03-29 22:59:00,4stl6xw095v0qqat_7149,99.99
4stl6xw095v0qqat,2024-03-13 22:59:00,4stl6xw095v0qqat_7150,14.99
4stl6xw095v0qqat,2024-04-03 22:59:00,4stl6xw095v0qqat_7151,99.99
4stl6xw095v0qqat,2024-03-30 22:59:00,4stl6xw095v0qqat_7152,4.99
4stl6xw095v0qqat,2024-03-16 22:59:00,4stl6xw095v0qqat_7153,9.99
4stl6xw095v0qqat,2024-03-29 22:59:00,4stl6xw095v0qqat_7154,4.99
quvgbc05y2bvra6e,2024-03-18 11:05:22,quvgbc05y2bvra6e_7155,14.99
9ry046md15shkyjo,2024-05-09 14:57:35,9ry046md15shkyjo_7156,99.99
dzynfxltm524hw9f,2024-02-28 11:52:17,dzynfxltm524hw9f_7157,9.99
e4l5rgfbyvg9ddof,2024-02-22 08:24:16,e4l5rgfbyvg9ddof_7158,4.99
e4l5rgfbyvg9ddof,2024-02-14 08:24:16,e4l5rgfbyvg9ddof_7159,99.99
e4l5rgfbyvg9ddof,2024-02-20 08:24:16,e4l5rgfbyvg9ddof_7160,14.99
e4l5rgfbyvg9ddof,2024-02-15 08:24:16,e4l5rgfbyvg9ddof_7161,4.99
e4l5rgfbyvg9ddof,2024-02-29 08:24:16,e4l5rgfbyvg9ddof_7162,49.99
e4l5rgfbyvg9ddof,2024-02-18 08:24:16,e4l5rgfbyvg9ddof_7163,99.99
e4l5rgfbyvg9ddof,2024-02-10 08:24:16,e4l5rgfbyvg9ddof_7164,4.99
bfvk8l9j0mh8vzvx,2024-04-07 17:36:18,bfvk8l9j0mh8vzvx_7165,9.99
bfvk8l9j0mh8vzvx,2024-04-24 17:36:18,bfvk8l9j0mh8vzvx_7166,99.99
frbbvmey98v6ejrp,2024-05-15 02:28:37,frbbvmey98v6ejrp_7167,4.99
frbbvmey98v6ejrp,2024-05-22 02:28:37,frbbvmey98v6ejrp_7168,49.99
frbbvmey98v6ejrp,2024-05-27 02:28:37,frbbvmey98v6ejrp_7169,99.99
frbbvmey98v6ejrp,2024-05-07 02:28:37,frbbvmey98v6ejrp_7170,49.99
frbbvmey98v6ejrp,2024-05-06 02:28:37,frbbvmey98v6ejrp_7171,14.99
frbbvmey98v6ejrp,2024-05-09 02:28:37,frbbvmey98v6ejrp_7172,4.99
frbbvmey98v6ejrp,2024-05-20 02:28:37,frbbvmey98v6ejrp_7173,49.99
frbbvmey98v6ejrp,2024-05-18 02:28:37,frbbvmey98v6ejrp_7174,4.99
6iiotjapieotyqbi,2024-02-19 06:11:48,6iiotjapieotyqbi_7175,14.99
1ydxgievyadbplmi,2024-02-27 23:25:30,1ydxgievyadbplmi_7176,49.99
1ydxgievyadbplmi,2024-02-08 23:25:30,1ydxgievyadbplmi_7177,49.99
1ydxgievyadbplmi,2024-02-15 23:25:30,1ydxgievyadbplmi_7178,99.99
1ydxgievyadbplmi,2024-02-11 23:25:30,1ydxgievyadbplmi_7179,14.99
1ydxgievyadbplmi,2024-02-22 23:25:30,1ydxgievyadbplmi_7180,9.99
m82kwdbd0yyus2ob,2024-02-01 19:16:45,m82kwdbd0yyus2ob_7181,99.99
84ldngpvulltezrq,2024-03-28 12:32:20,84ldngpvulltezrq_7182,99.99
84ldngpvulltezrq,2024-03-10 12:32:20,84ldngpvulltezrq_7183,14.99
84ldngpvulltezrq,2024-03-18 12:32:20,84ldngpvulltezrq_7184,14.99
84ldngpvulltezrq,2024-03-16 12:32:20,84ldngpvulltezrq_7185,99.99
84ldngpvulltezrq,2024-03-20 12:32:20,84ldngpvulltezrq_7186,99.99
84ldngpvulltezrq,2024-03-26 12:32:20,84ldngpvulltezrq_7187,9.99
84ldngpvulltezrq,2024-04-02 12:32:20,84ldngpvulltezrq_7188,49.99
6f6rucsy1msgsh42,2024-04-28 10:55:58,6f6rucsy1msgsh42_7189,4.99
8hqh3e6j9qkvqeoj,2024-02-25 13:23:41,8hqh3e6j9qkvqeoj_7190,9.99
8hqh3e6j9qkvqeoj,2024-03-02 13:23:41,8hqh3e6j9qkvqeoj_7191,9.99
8hqh3e6j9qkvqeoj,2024-02-10 13:23:41,8hqh3e6j9qkvqeoj_7192,49.99
8hqh3e6j9qkvqeoj,2024-02-17 13:23:41,8hqh3e6j9qkvqeoj_7193,99.99
8hqh3e6j9qkvqeoj,2024-03-05 13:23:41,8hqh3e6j9qkvqeoj_7194,49.99
8hqh3e6j9qkvqeoj,2024-03-01 13:23:41,8hqh3e6j9qkvqeoj_7195,99.99
8hqh3e6j9qkvqeoj,2024-02-25 13:23:41,8hqh3e6j9qkvqeoj_7196,4.99
8hqh3e6j9qkvqeoj,2024-02-10 13:23:41,8hqh3e6j9qkvqeoj_7197,4.99
hvd7hvqdq6tlu88u,2024-03-01 19:21:29,hvd7hvqdq6tlu88u_7198,49.99
hvd7hvqdq6tlu88u,2024-02-22 19:21:29,hvd7hvqdq6tlu88u_7199,14.99
hvd7hvqdq6tlu88u,2024-03-08 19:21:29,hvd7hvqdq6tlu88u_7200,9.99
c6evqahx6yf131i3,2024-04-22 15:44:32,c6evqahx6yf131i3_7201,99.99
c6evqahx6yf131i3,2024-04-09 15:44:32,c6evqahx6yf131i3_7202,99.99
c6evqahx6yf131i3,2024-04-28 15:44:32,c6evqahx6yf131i3_7203,9.99
c6evqahx6yf131i3,2024-04-26 15:44:32,c6evqahx6yf131i3_7204,14.99
c6evqahx6yf131i3,2024-04-26 15:44:32,c6evqahx6yf131i3_7205,4.99
px2n7pak8ig599gu,2024-01-28 23:44:02,px2n7pak8ig599gu_7206,9.99
px2n7pak8ig599gu,2024-02-04 23:44:02,px2n7pak8ig599gu_7207,4.99
px2n7pak8ig599gu,2024-01-31 23:44:02,px2n7pak8ig599gu_7208,9.99
2abifkij9cnfgzzi,2024-04-05 04:19:05,2abifkij9cnfgzzi_7209,4.99
2abifkij9cnfgzzi,2024-04-08 04:19:05,2abifkij9cnfgzzi_7210,14.99
